date,address,species,block,street,trap,latitude,longitude,nummosquitos,wnvpresent,year,month,week,day,day_of_week
2009-07-24,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,41.801498,-87.763416,1,0,2009,7,30,24,4
2009-07-24,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX TERRITANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,3,0,2009,7,30,24,4
2009-07-24,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,7,0,2009,7,30,24,4
2009-07-24,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,1,0,2009,7,30,24,4
2009-07-24,"Chicago, IL, USA",CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,1,0,2009,7,30,24,4
2009-07-24,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,7,0,2009,7,30,24,4
2009-07-24,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,6,0,2009,7,30,24,4
2009-07-24,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,6,0,2009,7,30,24,4
2009-07-24,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,3,0,2009,7,30,24,4
2009-07-24,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,19,0,2009,7,30,24,4
2009-07-24,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,7,0,2009,7,30,24,4
2009-07-24,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS,37, N KEDVALE AVE,T218,41.948167,-87.730698,1,0,2009,7,30,24,4
2009-07-24,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,7,0,2009,7,30,24,4
2009-07-24,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,8,0,2009,7,30,24,4
2009-07-24,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,1,0,2009,7,30,24,4
2009-07-24,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,8,0,2009,7,30,24,4
2009-07-24,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,3,0,2009,7,30,24,4
2009-07-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,11,0,2009,7,30,24,4
2009-07-24,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.777921,7,0,2009,7,30,24,4
2009-07-24,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,2,0,2009,7,30,24,4
2009-07-24,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,7,0,2009,7,30,24,4
2009-07-24,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,2,0,2009,7,30,24,4
2009-07-24,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,3,0,2009,7,30,24,4
2009-07-24,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,10,0,2009,7,30,24,4
2009-07-24,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,2,0,2009,7,30,24,4
2009-07-24,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,7,0,2009,7,30,24,4
2009-07-24,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,1,0,2009,7,30,24,4
2009-07-24,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,17, N PULASKI RD,T039,41.911824,-87.726737,1,0,2009,7,30,24,4
2009-07-24,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,41.801179,-87.679447,3,0,2009,7,30,24,4
2009-07-24,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,23,0,2009,7,30,24,4
2009-07-24,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,41.77166,-87.703047,1,0,2009,7,30,24,4
2009-07-24,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67, S KEDZIE AVE,T066,41.77166,-87.703047,2,0,2009,7,30,24,4
2009-07-24,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,9,0,2009,7,30,24,4
2009-07-24,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,41.773215,-87.60088,7,0,2009,7,30,24,4
2009-07-24,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,41.822536,-87.666343,21,0,2009,7,30,24,4
2009-07-24,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,1,0,2009,7,30,24,4
2009-07-24,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,41.754676,-87.612922,6,0,2009,7,30,24,4
2009-07-24,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,41.754292,-87.590773,1,0,2009,7,30,24,4
2009-07-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,3,0,2009,7,30,24,4
2009-07-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,41.798697,-87.736812,1,0,2009,7,30,24,4
2009-07-24,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,41.798697,-87.736812,1,0,2009,7,30,24,4
2009-07-24,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS,63, W 64TH ST,T155,41.776156,-87.778927,1,0,2009,7,30,24,4
2009-07-24,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS RD,T009,41.992478,-87.862995,47,0,2009,7,30,24,4
2009-07-24,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,41.992478,-87.862995,15,0,2009,7,30,24,4
2009-07-24,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,41.925198,-87.746381,25,0,2009,7,30,24,4
2009-07-24,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX RESTUANS,48, W MONTANA ST,T222,41.925198,-87.746381,10,0,2009,7,30,24,4
2009-07-24,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS,48, W MONTANA ST,T222,41.925198,-87.746381,1,0,2009,7,30,24,4
2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,41.973845,-87.805059,48,0,2009,7,30,24,4
2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,41.973845,-87.805059,5,0,2009,7,30,24,4
2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,41.973845,-87.805059,10,0,2009,7,30,24,4
2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS,51, N MONT CLARE AVE,T223,41.973845,-87.805059,1,0,2009,7,30,24,4
2009-07-24,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX TERRITANS,51, N MONT CLARE AVE,T223,41.973845,-87.805059,1,0,2009,7,30,24,4
2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,50,0,2009,7,30,24,4
2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,31,0,2009,7,30,24,4
2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,50,0,2009,7,30,24,4
2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,49,0,2009,7,30,24,4
2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,50,0,2009,7,30,24,4
2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,41.743402,-87.731435,7,0,2009,7,30,24,4
2009-07-24,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS,82, S KOSTNER AVE,T225,41.743402,-87.731435,9,0,2009,7,30,24,4
2009-07-24,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17, W ADDISON ST,T224,41.947227,-87.671457,2,0,2009,7,30,24,4
2009-07-24,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,7,0,2009,7,30,24,4
2009-07-24,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90, W GARFIELD BLVD,T226,41.793818,-87.654234,10,0,2009,7,30,24,4
2009-07-27,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,12,0,2009,7,31,27,0
2009-07-27,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,3,0,2009,7,31,27,0
2009-07-27,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,17, W 95TH ST,T094,41.720848,-87.666014,2,0,2009,7,31,27,0
2009-07-27,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,5,0,2009,7,31,27,0
2009-07-27,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,89, S CARPENTER ST,T159,41.732984,-87.649642,4,0,2009,7,31,27,0
2009-07-27,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS,89, S CARPENTER ST,T159,41.732984,-87.649642,1,0,2009,7,31,27,0
2009-07-27,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,1,0,2009,7,31,27,0
2009-07-27,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,5,0,2009,7,31,27,0
2009-07-27,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,35,0,2009,7,31,27,0
2009-07-27,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,16,0,2009,7,31,27,0
2009-07-27,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,6,0,2009,7,31,27,0
2009-07-27,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,11, S ASHLAND AVE,T090,41.868077,-87.666901,6,0,2009,7,31,27,0
2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,49,0,2009,7,31,27,0
2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,50,0,2009,7,31,27,0
2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,50,0,2009,7,31,27,0
2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,41.662014,-87.724608,11,0,2009,7,31,27,0
2009-07-27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,41.662014,-87.724608,6,0,2009,7,31,27,0
2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,50,0,2009,7,31,27,0
2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,50,0,2009,7,31,27,0
2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,50,0,2009,7,31,27,0
2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,37,0,2009,7,31,27,0
2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,36,0,2009,7,31,27,0
2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,41.682587,-87.707973,6,0,2009,7,31,27,0
2009-07-27,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35, W 116TH ST,T158,41.682587,-87.707973,5,0,2009,7,31,27,0
2009-07-27,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,12,0,2009,7,31,27,0
2009-07-27,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,4,0,2009,7,31,27,0
2009-07-27,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11, S ARTESIAN AVE,T160,41.903002,-87.688267,3,0,2009,7,31,27,0
2009-07-27,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,12,1,2009,7,31,27,0
2009-07-27,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,33, W 104TH ST,T095,41.704336,-87.703736,8,1,2009,7,31,27,0
2009-07-27,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS,33, W 104TH ST,T095,41.704336,-87.703736,11,0,2009,7,31,27,0
2009-07-27,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,50,0,2009,7,31,27,0
2009-07-27,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,43,0,2009,7,31,27,0
2009-07-27,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,41.673408,-87.599862,19,0,2009,7,31,27,0
2009-07-27,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,41.673408,-87.599862,4,0,2009,7,31,27,0
2009-07-27,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,20,0,2009,7,31,27,0
2009-07-27,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,3,0,2009,7,31,27,0
2009-07-27,"South Torrence Avenue, Chicago, IL, USA",CULEX TERRITANS,13, S TORRENCE AVE,T200,41.678618,-87.559308,1,0,2009,7,31,27,0
2009-07-27,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,14,0,2009,7,31,27,0
2009-07-27,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,41.740641,-87.546587,5,0,2009,7,31,27,0
2009-07-27,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,41.740641,-87.546587,4,0,2009,7,31,27,0
2009-07-27,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,9,0,2009,7,31,27,0
2009-07-27,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,41.680946,-87.535198,2,0,2009,7,31,27,0
2009-07-27,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,41.680946,-87.535198,2,0,2009,7,31,27,0
2009-07-27,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,41.704572,-87.565666,3,0,2009,7,31,27,0
2009-07-27,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,25,0,2009,7,31,27,0
2009-07-27,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,2,0,2009,7,31,27,0
2009-07-27,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S COTTAGE GROVE,T102,41.750498,-87.605294,4,0,2009,7,31,27,0
2009-07-27,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,32,0,2009,7,31,27,0
2009-07-27,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX RESTUANS,40, E 130TH ST,T221,41.659112,-87.538693,13,0,2009,7,31,27,0
2009-07-27,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,40, E 130TH ST,T221,41.659112,-87.538693,3,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,36,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,15,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,50,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,50,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,8,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,28,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,50,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,50,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,1,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,12,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,35,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,50,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,9,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,6,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,11,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,1,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,50,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,50,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,2,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,1,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,9,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,1,0,2009,7,31,27,0
2009-07-27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX SALINARIUS,10, W OHARE AIRPORT,T900,41.974689,-87.890615,1,0,2009,7,31,27,0
2009-07-27,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,41.957799,-87.930995,26,0,2009,7,31,27,0
2009-07-27,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,41.957799,-87.930995,29,0,2009,7,31,27,0
2009-07-27,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,41.957799,-87.930995,50,0,2009,7,31,27,0
2009-07-27,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,41.957799,-87.930995,9,0,2009,7,31,27,0
2009-07-27,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,41.957799,-87.930995,7,0,2009,7,31,27,0
2009-07-27,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,41.957799,-87.930995,2,0,2009,7,31,27,0
2009-07-27,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,41.957799,-87.930995,5,0,2009,7,31,27,0
2009-07-27,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,41.728495,-87.600963,15,0,2009,7,31,27,0
2009-07-27,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,41.728495,-87.600963,8,0,2009,7,31,27,0
2009-07-27,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS,65, E 91ST PL,T227,41.728495,-87.600963,1,0,2009,7,31,27,0
2009-07-31,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,14,0,2009,7,31,31,4
2009-07-31,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,41.95469,-87.800991,4,0,2009,7,31,31,4
2009-07-31,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,41.95469,-87.800991,3,0,2009,7,31,31,4
2009-07-31,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,4,0,2009,7,31,31,4
2009-07-31,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,41.891118,-87.654491,2,0,2009,7,31,31,4
2009-07-31,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,1,0,2009,7,31,31,4
2009-07-31,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,1,0,2009,7,31,31,4
2009-07-31,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,1,0,2009,7,31,31,4
2009-07-31,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,1,0,2009,7,31,31,4
2009-07-31,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,17, W 95TH ST,T094,41.720848,-87.666014,42,0,2009,7,31,31,4
