,pid,lot_frontage,lot_area,lot_shape,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,bsmt_qual,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,garage_finish,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool,fence,misc_val,mo_sold,yr_sold,saleprice,cbrt_saleprice,log_gr_liv_area,age,neighborhood_ranked,exterior_1st_ranked,roof_style_ranked,ms_subclass_120,ms_subclass_150,ms_subclass_160,ms_subclass_180,ms_subclass_190,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,street_Grvl,street_Pave,land_contour_Bnk,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_Corner,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,condition_1_Artery,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Artery,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,bldg_type_1Fam,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Fin,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_matl_ClyTile,roof_matl_CompShg,roof_matl_Membran,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_N,central_air_Y,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_None,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker
1092,904302020,50.0,5220,2,5,3,1936,1950,0.0,2,3,1,1,0.0,0.0,830.0,830.0,3,879,0,0,879,0.0,0.0,1,0,2,1,2,4,0,0,1,1.0,180.0,0,108,0,0,0,0,0,0,0,1,2006,80000,43.08869380063768,6.778784897685177,70,7,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1093,908275220,60.0,8172,3,5,7,1955,1990,0.0,2,3,1,3,167.0,0.0,697.0,864.0,2,864,0,0,864,1.0,0.0,1,0,2,1,2,5,0,0,1,2.0,572.0,0,0,0,0,0,0,0,0,0,4,2006,115000,48.6294413109428,6.761572768804055,51,4,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,535178060,72.0,9000,3,6,5,1956,1956,74.0,2,4,1,2,616.0,0.0,580.0,1196.0,3,1196,0,0,1196,1.0,0.0,1,0,2,1,2,6,1,4,2,1.0,297.0,0,44,0,0,0,0,0,0,0,5,2008,139000,51.801014673802925,7.086737934510577,52,10,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1095,905107070,74.0,7844,3,6,7,1978,1978,203.0,2,3,1,5,209.0,0.0,463.0,672.0,2,672,728,0,1400,0.0,0.0,1,1,3,1,2,6,1,3,3,2.0,440.0,0,0,0,0,0,0,0,0,0,3,2006,149500,53.073826154000706,7.24422751560335,28,6,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1096,905480210,60.0,9084,3,4,5,1940,1950,0.0,2,3,2,1,0.0,0.0,755.0,755.0,2,755,755,0,1510,1.0,0.0,1,0,4,1,2,7,1,4,1,1.0,296.0,120,0,0,0,0,0,0,3,0,10,2009,108000,47.622031559045986,7.31986492980897,69,4,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,535383100,60.0,10800,3,4,7,1900,2000,0.0,2,0,0,0,0.0,0.0,0.0,0.0,2,694,600,0,1294,0.0,0.0,2,0,3,2,2,7,0,0,0,0.0,0.0,220,114,210,0,0,0,0,0,0,8,2008,106250,47.36341185929548,7.165493475060845,108,3,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1098,906380160,74.0,8556,3,7,5,2006,2006,0.0,3,4,3,1,0.0,0.0,1240.0,1240.0,4,1240,0,0,1240,0.0,0.0,2,0,2,1,3,5,0,0,2,3.0,826.0,140,93,0,0,0,0,0,0,0,5,2007,194000,57.889603720624045,7.122866658599083,1,19,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,532351060,70.0,9100,3,5,4,1962,1962,51.0,2,3,1,2,36.0,0.0,952.0,988.0,4,988,0,0,988,1.0,0.0,1,0,3,1,2,6,0,0,1,2.0,624.0,0,0,0,0,0,0,0,0,0,7,2006,129500,50.59294063275601,6.895682697747868,44,6,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1100,535101150,63.0,8668,3,5,5,1968,1968,0.0,2,3,1,1,0.0,0.0,1560.0,1560.0,2,1560,0,0,1560,0.0,0.0,2,0,4,2,2,8,0,0,1,3.0,792.0,0,0,0,0,0,0,0,0,0,5,2007,126000,50.132979349645844,7.352441100243583,39,10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1101,908225290,70.0,11767,3,5,5,1950,1950,0.0,2,2,2,3,1078.0,0.0,0.0,1078.0,2,1368,0,0,1368,1.0,0.0,1,0,3,1,2,6,0,0,2,1.0,195.0,0,41,211,0,0,0,0,0,900,6,2009,120000,49.3242414866094,7.221105098182496,59,4,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,907410080,70.0,8400,3,7,5,2004,2005,109.0,3,4,3,6,712.0,0.0,761.0,1473.0,4,1484,0,0,1484,1.0,0.0,2,0,3,1,3,7,0,0,2,2.0,606.0,0,35,0,144,0,0,0,0,0,5,2010,213000,59.720926198264,7.302496423727326,6,19,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,533253090,40.0,3874,2,8,5,1980,1980,0.0,3,4,4,6,807.0,0.0,419.0,1226.0,2,1226,0,0,1226,1.0,0.0,1,0,1,1,3,4,1,2,3,2.0,484.0,133,78,0,0,0,0,0,0,0,7,2006,190000,57.48897078944831,7.111512116496157,26,16,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,527158020,74.6,8076,2,6,6,1993,1994,112.0,2,4,1,6,705.0,0.0,455.0,1160.0,3,1169,0,0,1169,0.0,1.0,2,0,3,1,2,6,1,3,3,2.0,402.0,0,26,0,0,144,0,0,3,0,7,2006,183500,56.82577353104914,7.063903961472068,13,13,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,535402140,93.0,10090,2,7,5,1963,1999,364.0,2,3,3,3,242.0,483.0,0.0,725.0,2,1035,616,0,1651,0.0,1.0,2,0,4,1,2,6,2,3,1,1.0,276.0,460,46,0,0,165,0,0,3,0,10,2007,172000,55.612977665212355,7.409136443920128,44,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1106,908102290,67.0,8877,3,4,6,1938,1958,0.0,2,3,2,5,690.0,0.0,126.0,816.0,4,816,0,0,816,1.0,0.0,1,0,2,1,2,3,1,4,1,1.0,288.0,0,0,0,0,0,0,0,0,0,5,2009,100000,46.41588833612779,6.704414354964107,71,4,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,907418010,85.0,11058,3,7,6,2007,2007,212.0,3,4,1,6,56.0,0.0,1508.0,1564.0,4,1564,0,0,1564,0.0,0.0,2,0,3,1,3,6,0,0,2,3.0,814.0,0,24,0,0,0,0,0,0,0,2,2008,218836,60.261451654975694,7.355001921105257,1,19,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,902326060,60.0,10800,3,6,7,1905,2000,0.0,2,2,1,1,0.0,0.0,482.0,482.0,4,1221,691,0,1912,0.0,0.0,2,0,3,2,2,7,1,3,1,2.0,672.0,0,25,212,0,0,0,0,0,0,4,2008,163000,54.625555712813984,7.555905093611346,103,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1109,528235170,59.0,10936,2,7,5,2006,2006,0.0,3,4,3,1,0.0,0.0,1510.0,1510.0,4,1525,0,0,1525,0.0,0.0,2,1,3,1,3,6,1,4,2,2.0,534.0,100,18,0,0,0,0,0,0,0,4,2007,206580,59.11478181906398,7.329749689041512,1,13,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,907420070,65.0,8461,3,6,5,2005,2006,0.0,3,4,1,1,0.0,0.0,728.0,728.0,4,728,728,0,1456,0.0,0.0,2,1,3,1,3,8,1,4,3,2.0,390.0,0,24,0,0,0,0,0,0,0,7,2006,163990,54.735924183973566,7.283448228756631,1,19,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,903452090,60.0,7518,3,5,8,1910,2004,0.0,1,2,1,1,0.0,0.0,396.0,396.0,3,665,665,0,1330,0.0,0.0,1,0,3,1,2,7,0,0,1,1.0,390.0,0,72,45,0,0,0,0,3,0,7,2006,116500,48.83996099737457,7.1929342212158,96,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,528240050,62.0,8010,2,7,5,2002,2003,0.0,3,4,1,1,0.0,0.0,840.0,840.0,4,840,880,0,1720,0.0,0.0,2,1,3,1,3,7,1,4,3,2.0,400.0,138,48,0,0,0,0,0,0,0,7,2008,188000,57.286543159824376,7.450079569807499,6,13,11,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,535102010,86.6,10050,2,5,6,1966,1966,87.0,2,3,3,6,602.0,0.0,191.0,793.0,4,1280,0,0,1280,0.0,1.0,2,0,3,1,2,6,1,3,3,2.0,432.0,140,40,0,0,0,0,0,0,0,6,2007,175000,55.93444710406984,7.154615356913663,41,10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1114,527184020,38.0,4740,2,8,5,1988,1988,0.0,3,4,4,6,248.0,0.0,918.0,1166.0,3,1179,0,0,1179,1.0,0.0,2,0,2,1,2,5,0,0,2,2.0,480.0,0,108,0,0,135,0,0,0,0,10,2007,182000,56.67051108097064,7.072421900537371,19,27,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1115,902100010,60.0,6978,3,5,7,1926,1980,0.0,3,3,1,1,0.0,0.0,850.0,850.0,2,960,0,0,960,0.0,0.0,1,0,2,1,2,5,0,0,2,2.0,576.0,0,0,116,0,0,0,0,0,0,4,2007,103000,46.87548147653598,6.866933284461882,81,3,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1116,528327060,86.4,11400,3,10,5,2001,2002,705.0,4,5,4,6,1282.0,0.0,1351.0,2633.0,4,2633,0,0,2633,1.0,0.0,2,1,2,1,4,8,2,4,2,3.0,804.0,314,140,0,0,0,0,0,0,0,3,2007,466500,77.55632395372396,7.87587915949631,6,25,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1117,535154130,66.0,9240,2,6,8,1959,1998,0.0,3,3,1,5,708.0,0.0,280.0,988.0,2,988,0,0,988,1.0,0.0,2,0,3,1,3,6,0,0,1,1.0,297.0,156,0,0,0,0,0,0,0,0,6,2009,149500,53.073826154000706,6.895682697747868,50,10,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1118,527455030,24.0,2304,3,7,7,1978,1978,0.0,2,4,1,6,632.0,6.0,423.0,1061.0,2,1055,0,0,1055,0.0,0.0,2,0,2,1,2,4,0,0,1,1.0,319.0,108,32,0,0,0,0,0,0,0,4,2007,142500,52.23219634111594,6.961296045910167,29,11,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1119,909251030,54.0,7223,3,5,5,1926,1950,0.0,2,3,2,4,319.0,0.0,971.0,1290.0,2,1422,0,0,1422,0.0,0.0,1,0,3,1,2,6,0,0,1,1.0,352.0,0,0,64,0,0,0,0,3,0,4,2007,136500,51.488576345776856,7.259819610363186,81,18,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,907230240,41.8,3612,2,6,5,1993,1994,0.0,2,4,1,6,338.0,0.0,292.0,630.0,4,630,690,0,1320,0.0,0.0,2,1,3,1,2,5,0,0,1,2.0,484.0,0,48,0,0,0,0,0,3,0,6,2006,137000,51.55136735475772,7.1853870155804165,13,8,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
